,image,group_2,group_3,group_4,group_original
1339,970328442s685ms.jpg,0.0,0.0,0.0,0.0
1340,970330411s171ms.jpg,0.0,0.0,0.0,0.0
1341,970588137s257ms.jpg,1.0,1.0,2.0,3.0
1342,970325989s795ms.jpg,0.0,0.0,0.0,0.0
1343,969905638s186ms.jpg,0.0,1.0,1.0,2.0
1344,970329343s685ms.jpg,1.0,2.0,3.0,3.0
1345,969905171s186ms.jpg,0.0,0.0,0.0,0.0
1346,970329669s711ms.jpg,0.0,0.0,1.0,1.0
1347,969905641s189ms.jpg,0.0,1.0,1.0,2.0
1348,970328653s696ms.jpg,0.0,0.0,0.0,1.0
1349,969902566s244ms.jpg,0.0,0.0,0.0,1.0
1350,970330186s179ms.jpg,0.0,0.0,0.0,0.0
1351,969832410s639ms.jpg,1.0,1.0,2.0,2.0
1352,964869504s722ms.jpg,0.0,0.0,0.0,1.0
1353,964868912s698ms.jpg,0.0,1.0,1.0,1.0
1354,970329232s707ms.jpg,0.0,1.0,1.0,2.0
1355,964868738s724ms.jpg,1.0,1.0,2.0,3.0
1356,964868679s698ms.jpg,1.0,2.0,3.0,3.0
1357,970325530s803ms.jpg,0.0,1.0,1.0,2.0
1358,969903270s701ms.jpg,1.0,1.0,2.0,2.0
1359,969905110s192ms.jpg,0.0,0.0,0.0,0.0
1360,970330132s192ms.jpg,0.0,0.0,0.0,0.0
1361,969904990s172ms.jpg,0.0,1.0,1.0,2.0
1362,969902907s251ms.jpg,1.0,1.0,2.0,3.0
1363,969902299s244ms.jpg,0.0,1.0,1.0,1.0
1364,970328753s696ms.jpg,0.0,0.0,0.0,0.0
1365,969901885s230ms.jpg,0.0,0.0,0.0,1.0
1366,969905523s171ms.jpg,0.0,0.0,0.0,0.0
1367,970328273s716ms.jpg,1.0,1.0,2.0,3.0
1368,970326049s788ms.jpg,0.0,1.0,1.0,2.0
1369,970328415s691ms.jpg,0.0,1.0,1.0,1.0
1370,970325779s785ms.jpg,0.0,0.0,0.0,1.0
1371,970588452s272ms.jpg,1.0,1.0,2.0,3.0
1372,970588380s267ms.jpg,0.0,0.0,0.0,1.0
1373,970588155s242ms.jpg,0.0,1.0,1.0,1.0
1374,970330422s182ms.jpg,1.0,1.0,2.0,2.0
1375,970329650s692ms.jpg,0.0,0.0,0.0,0.0
1376,970330100s193ms.jpg,0.0,0.0,1.0,1.0
1377,970329871s198ms.jpg,0.0,0.0,0.0,1.0
1378,970329901s195ms.jpg,0.0,0.0,0.0,1.0
1379,970329101s710ms.jpg,0.0,0.0,0.0,1.0
1380,969902440s251ms.jpg,1.0,1.0,2.0,3.0
1381,969832398s660ms.jpg,1.0,1.0,2.0,2.0
1382,970330073s200ms.jpg,0.0,0.0,0.0,1.0
1383,969902721s232ms.jpg,1.0,1.0,2.0,2.0
1384,970328487s696ms.jpg,1.0,2.0,3.0,3.0
1385,969902882s226ms.jpg,0.0,0.0,0.0,0.0
1386,964869959s710ms.jpg,0.0,0.0,0.0,1.0
1387,969905147s196ms.jpg,1.0,1.0,2.0,3.0
1388,970325736s809ms.jpg,0.0,0.0,0.0,1.0
1389,970329859s186ms.jpg,0.0,0.0,0.0,0.0
1390,969906553s653ms.jpg,0.0,1.0,1.0,2.0
1391,969902749s227ms.jpg,0.0,0.0,0.0,1.0
1392,969906126s174ms.jpg,0.0,1.0,1.0,2.0
1393,970329790s184ms.jpg,1.0,2.0,2.0,3.0
1394,969906308s675ms.jpg,0.0,1.0,1.0,2.0
1395,964869987s705ms.jpg,0.0,0.0,0.0,1.0
1396,969906552s652ms.jpg,0.0,1.0,1.0,2.0
1397,969906541s675ms.jpg,0.0,0.0,0.0,1.0
1398,969905295s177ms.jpg,0.0,0.0,1.0,1.0
1399,969902436s247ms.jpg,1.0,1.0,2.0,3.0
1400,969906454s654ms.jpg,0.0,0.0,1.0,1.0
1401,969901896s241ms.jpg,0.0,0.0,0.0,0.0
1402,970326870s227ms.jpg,1.0,1.0,2.0,3.0
1403,970328605s714ms.jpg,0.0,1.0,1.0,2.0
1404,970328557s700ms.jpg,0.0,1.0,1.0,2.0
1405,970326639s811ms.jpg,1.0,2.0,2.0,3.0
1406,970330205s198ms.jpg,0.0,0.0,0.0,1.0
1407,970328977s686ms.jpg,1.0,1.0,1.0,2.0
1408,969906135s183ms.jpg,0.0,0.0,0.0,1.0
1409,964869807s725ms.jpg,0.0,0.0,0.0,1.0
1410,970330427s187ms.jpg,1.0,2.0,3.0,3.0
1411,970325499s805ms.jpg,0.0,0.0,0.0,1.0
1412,969902859s237ms.jpg,0.0,0.0,0.0,1.0
1413,970326769s226ms.jpg,1.0,1.0,2.0,3.0
1414,970327008s231ms.jpg,0.0,1.0,1.0,1.0
1415,969901801s246ms.jpg,0.0,0.0,0.0,1.0
1416,970329962s189ms.jpg,0.0,0.0,0.0,1.0
1417,964869389s707ms.jpg,0.0,0.0,1.0,1.0
1418,969902887s231ms.jpg,0.0,0.0,0.0,0.0
1419,970329041s717ms.jpg,0.0,0.0,0.0,1.0
1420,964868735s721ms.jpg,0.0,1.0,1.0,2.0
1421,970588409s262ms.jpg,1.0,1.0,1.0,2.0
1422,970328354s697ms.jpg,0.0,1.0,1.0,1.0
1423,970328324s700ms.jpg,0.0,0.0,1.0,1.0
1424,969902033s245ms.jpg,0.0,0.0,0.0,0.0
1425,969906170s184ms.jpg,1.0,2.0,3.0,3.0
1426,964869214s699ms.jpg,0.0,1.0,1.0,1.0
1427,970329098s707ms.jpg,0.0,0.0,0.0,0.0
1428,969906564s664ms.jpg,1.0,2.0,2.0,3.0
1429,970329023s699ms.jpg,0.0,0.0,0.0,0.0
1430,964869824s709ms.jpg,1.0,2.0,3.0,3.0
1431,970330074s201ms.jpg,0.0,0.0,0.0,1.0
1432,964869967s718ms.jpg,0.0,0.0,1.0,1.0
1433,970326717s789ms.jpg,0.0,0.0,0.0,0.0
1434,969902052s230ms.jpg,0.0,1.0,1.0,1.0
1435,970329392s701ms.jpg,1.0,1.0,2.0,2.0
1436,970326439s811ms.jpg,0.0,0.0,1.0,1.0
1437,964869997s715ms.jpg,0.0,0.0,0.0,0.0
1438,969902248s226ms.jpg,1.0,1.0,2.0,3.0
1439,970329552s694ms.jpg,0.0,1.0,1.0,2.0
1440,969902606s250ms.jpg,0.0,0.0,1.0,1.0
1441,969905505s187ms.jpg,0.0,0.0,0.0,1.0
1442,970326675s814ms.jpg,0.0,0.0,0.0,0.0
1443,970588122s242ms.jpg,0.0,1.0,1.0,2.0
1444,969832342s638ms.jpg,1.0,2.0,2.0,3.0
1445,970329806s200ms.jpg,0.0,0.0,0.0,0.0
1446,970329436s711ms.jpg,0.0,0.0,0.0,0.0
1447,970588397s250ms.jpg,1.0,2.0,3.0,3.0
1448,970328571s714ms.jpg,0.0,0.0,0.0,1.0
1449,970588198s252ms.jpg,0.0,1.0,1.0,2.0
1450,970326680s785ms.jpg,0.0,0.0,1.0,1.0
1451,970329930s190ms.jpg,0.0,1.0,1.0,1.0
1452,969904890s172ms.jpg,0.0,1.0,1.0,2.0
1453,970326787s211ms.jpg,0.0,0.0,0.0,1.0
1454,970328957s699ms.jpg,0.0,0.0,0.0,1.0
1455,970326415s787ms.jpg,0.0,0.0,0.0,1.0
1456,970330182s175ms.jpg,0.0,0.0,0.0,0.0
1457,970328385s695ms.jpg,0.0,1.0,1.0,2.0
1458,969905687s168ms.jpg,0.0,0.0,1.0,1.0
1459,970588591s244ms.jpg,0.0,0.0,1.0,1.0
1460,969905707s188ms.jpg,0.0,0.0,0.0,1.0
1461,970325701s807ms.jpg,0.0,1.0,1.0,1.0
1462,970588348s268ms.jpg,0.0,0.0,0.0,1.0
1463,970325623s796ms.jpg,0.0,0.0,0.0,1.0
1464,970326674s813ms.jpg,0.0,0.0,0.0,1.0
1465,970328832s708ms.jpg,0.0,0.0,0.0,1.0
1466,970325535s808ms.jpg,0.0,0.0,0.0,1.0
1467,970329870s197ms.jpg,0.0,0.0,0.0,0.0
1468,969902682s226ms.jpg,1.0,1.0,2.0,3.0
1469,969905069s184ms.jpg,0.0,0.0,0.0,1.0
1470,969902163s241ms.jpg,1.0,1.0,2.0,3.0
1471,970325752s792ms.jpg,0.0,0.0,0.0,0.0
1472,970326158s797ms.jpg,0.0,0.0,0.0,1.0
1473,970328342s685ms.jpg,0.0,0.0,0.0,1.0
1474,969830852s213ms.jpg,1.0,2.0,3.0,3.0
1475,970328320s696ms.jpg,0.0,0.0,0.0,0.0
1476,969906067s181ms.jpg,1.0,1.0,2.0,3.0
1477,969902141s253ms.jpg,0.0,0.0,0.0,1.0
1478,969832414s643ms.jpg,1.0,1.0,2.0,3.0
1479,969902057s235ms.jpg,0.0,0.0,0.0,1.0
1480,969905854s169ms.jpg,0.0,0.0,0.0,0.0
1481,969901781s226ms.jpg,0.0,0.0,0.0,1.0
1482,969902862s240ms.jpg,0.0,0.0,0.0,0.0
1483,970325914s787ms.jpg,1.0,1.0,2.0,3.0
1484,969905241s190ms.jpg,0.0,0.0,1.0,1.0
1485,964869772s723ms.jpg,0.0,0.0,1.0,1.0
1486,969902998s242ms.jpg,0.0,1.0,1.0,1.0
1487,969902267s245ms.jpg,0.0,1.0,1.0,1.0
1488,969906284s651ms.jpg,1.0,1.0,1.0,2.0
1489,969902279s257ms.jpg,0.0,0.0,0.0,0.0
1490,970328306s716ms.jpg,0.0,1.0,1.0,2.0
1491,970325907s813ms.jpg,1.0,2.0,2.0,3.0
1492,969902093s238ms.jpg,0.0,0.0,0.0,0.0
1493,970328549s692ms.jpg,0.0,1.0,1.0,2.0
1494,970329018s694ms.jpg,0.0,0.0,0.0,0.0
1495,970329370s712ms.jpg,0.0,0.0,1.0,1.0
1496,969905284s166ms.jpg,0.0,1.0,1.0,2.0
1497,970326232s804ms.jpg,0.0,0.0,1.0,1.0
1498,970325880s786ms.jpg,1.0,2.0,2.0,3.0
1499,970329035s711ms.jpg,0.0,0.0,0.0,0.0
1500,969832400s662ms.jpg,1.0,1.0,2.0,3.0
1501,970325660s800ms.jpg,0.0,0.0,0.0,0.0
1502,969906280s681ms.jpg,0.0,0.0,1.0,1.0
1503,970327023s213ms.jpg,1.0,1.0,2.0,3.0
1504,969902260s238ms.jpg,0.0,1.0,1.0,2.0
1505,970325732s805ms.jpg,0.0,0.0,0.0,1.0
1506,969902303s248ms.jpg,1.0,1.0,1.0,2.0
1507,969902175s253ms.jpg,0.0,0.0,0.0,0.0
1508,970328675s718ms.jpg,0.0,0.0,1.0,1.0
1509,970326695s800ms.jpg,0.0,0.0,0.0,1.0
1510,969905757s172ms.jpg,0.0,0.0,0.0,1.0
1511,970588524s244ms.jpg,1.0,2.0,3.0,3.0
1512,969902493s238ms.jpg,1.0,2.0,2.0,3.0
1513,969905416s164ms.jpg,0.0,0.0,0.0,0.0
1514,970328976s685ms.jpg,1.0,1.0,2.0,3.0
1515,970329262s704ms.jpg,0.0,1.0,1.0,1.0
1516,970325921s794ms.jpg,1.0,2.0,2.0,3.0
1517,970329289s698ms.jpg,0.0,0.0,1.0,1.0
1518,970330025s185ms.jpg,0.0,0.0,0.0,1.0
1519,970330441s201ms.jpg,0.0,1.0,1.0,2.0
1520,969902098s243ms.jpg,0.0,0.0,0.0,1.0
1521,970326152s791ms.jpg,0.0,0.0,1.0,1.0
1522,969904995s177ms.jpg,0.0,0.0,1.0,1.0
1523,970329906s200ms.jpg,0.0,0.0,0.0,0.0
1524,970327048s205ms.jpg,0.0,1.0,1.0,1.0
1525,970326164s803ms.jpg,1.0,1.0,2.0,2.0
1526,970325818s791ms.jpg,0.0,1.0,1.0,1.0
1527,969905443s191ms.jpg,0.0,1.0,1.0,2.0
1528,970325704s810ms.jpg,1.0,2.0,2.0,3.0
1529,969905259s174ms.jpg,0.0,0.0,0.0,1.0
1530,969904916s165ms.jpg,0.0,1.0,1.0,2.0
1531,970325564s804ms.jpg,0.0,0.0,0.0,1.0
1532,964868661s714ms.jpg,1.0,1.0,2.0,2.0
1533,970328544s687ms.jpg,0.0,0.0,0.0,1.0
1534,969902531s242ms.jpg,0.0,0.0,0.0,0.0
1535,970328639s715ms.jpg,0.0,1.0,1.0,2.0
1536,970326102s808ms.jpg,0.0,0.0,0.0,1.0
1537,970325687s793ms.jpg,0.0,1.0,1.0,2.0
1538,970328196s218ms.jpg,1.0,1.0,2.0,2.0
1539,970328410s686ms.jpg,0.0,1.0,1.0,2.0
1540,969906002s183ms.jpg,1.0,1.0,2.0,3.0
1541,969905215s163ms.jpg,0.0,1.0,1.0,2.0
1542,970325973s812ms.jpg,0.0,0.0,0.0,0.0
1543,970326385s791ms.jpg,0.0,0.0,0.0,1.0
1544,970329264s706ms.jpg,0.0,1.0,1.0,1.0
1545,970328811s687ms.jpg,0.0,0.0,0.0,1.0
1546,964869932s717ms.jpg,0.0,0.0,0.0,1.0
1547,970330322s182ms.jpg,0.0,0.0,0.0,1.0
1548,970328865s707ms.jpg,1.0,2.0,2.0,3.0
1549,969902987s231ms.jpg,0.0,0.0,0.0,0.0
1550,969906533s667ms.jpg,1.0,2.0,2.0,3.0
1551,970325852s791ms.jpg,0.0,1.0,1.0,2.0
1552,970328680s689ms.jpg,0.0,1.0,1.0,2.0
1553,969902585s229ms.jpg,0.0,0.0,1.0,1.0
1554,969902593s237ms.jpg,0.0,1.0,1.0,2.0
1555,969905417s165ms.jpg,0.0,0.0,1.0,1.0
1556,969905221s170ms.jpg,1.0,1.0,2.0,3.0
1557,969905026s175ms.jpg,0.0,1.0,1.0,1.0
1558,970330040s200ms.jpg,0.0,0.0,1.0,1.0
1559,964869497s715ms.jpg,1.0,1.0,2.0,3.0
1560,969906064s178ms.jpg,0.0,0.0,0.0,1.0
1561,969903001s245ms.jpg,0.0,0.0,0.0,0.0
1562,970325722s795ms.jpg,1.0,2.0,2.0,3.0
1563,970326245s784ms.jpg,0.0,1.0,1.0,2.0
1564,970325691s797ms.jpg,0.0,1.0,1.0,1.0
1565,970328738s714ms.jpg,0.0,0.0,0.0,0.0
1566,969902517s228ms.jpg,0.0,1.0,1.0,2.0
1567,969901880s259ms.jpg,0.0,0.0,0.0,0.0
1568,970588389s242ms.jpg,0.0,0.0,0.0,0.0
1569,969902149s227ms.jpg,0.0,0.0,0.0,0.0
1570,969905437s185ms.jpg,0.0,1.0,1.0,2.0
1571,969902106s251ms.jpg,0.0,0.0,0.0,0.0
1572,969901911s256ms.jpg,0.0,1.0,1.0,2.0
1573,970328400s710ms.jpg,0.0,0.0,0.0,1.0
1574,969905179s194ms.jpg,0.0,0.0,0.0,0.0
1575,969902536s247ms.jpg,0.0,0.0,0.0,0.0
1576,969902018s230ms.jpg,0.0,0.0,0.0,1.0
1577,970329140s715ms.jpg,0.0,1.0,1.0,2.0
1578,970326274s813ms.jpg,0.0,0.0,1.0,1.0
1579,969906109s190ms.jpg,0.0,0.0,0.0,0.0
1580,969905499s181ms.jpg,0.0,0.0,0.0,0.0
1581,969906538s672ms.jpg,0.0,1.0,1.0,2.0
1582,969906282s649ms.jpg,0.0,0.0,0.0,1.0
1583,970330445s171ms.jpg,1.0,2.0,2.0,3.0
1584,964869790s708ms.jpg,0.0,1.0,1.0,2.0
1585,970328397s707ms.jpg,0.0,0.0,0.0,0.0
1586,969905633s181ms.jpg,0.0,0.0,0.0,1.0
1587,969904856s172ms.jpg,1.0,2.0,2.0,3.0
1588,969906139s187ms.jpg,0.0,1.0,1.0,2.0
1589,970588392s245ms.jpg,0.0,0.0,0.0,0.0
1590,969905697s178ms.jpg,0.0,0.0,0.0,1.0
1591,970329201s710ms.jpg,1.0,2.0,2.0,3.0
1592,969905268s183ms.jpg,1.0,1.0,2.0,3.0
1593,970329466s708ms.jpg,0.0,0.0,1.0,1.0
1594,969905545s193ms.jpg,0.0,1.0,1.0,2.0
1595,969905114s196ms.jpg,0.0,0.0,0.0,1.0
1596,970329045s687ms.jpg,0.0,0.0,0.0,0.0
1597,970325667s807ms.jpg,0.0,0.0,0.0,1.0
1598,970328897s706ms.jpg,0.0,1.0,1.0,1.0
1599,970328321s697ms.jpg,0.0,0.0,1.0,1.0
1600,969905691s172ms.jpg,0.0,0.0,0.0,0.0
1601,969905562s177ms.jpg,1.0,2.0,2.0,3.0
1602,969905772s187ms.jpg,0.0,0.0,0.0,0.0
1603,969904796s178ms.jpg,1.0,1.0,2.0,2.0
1604,964868897s716ms.jpg,1.0,1.0,2.0,3.0
1605,970328728s704ms.jpg,0.0,0.0,0.0,1.0
1606,964869981s699ms.jpg,0.0,0.0,0.0,1.0
1607,970328701s710ms.jpg,0.0,0.0,1.0,1.0
1608,970328347s690ms.jpg,0.0,0.0,1.0,1.0
1609,969905755s170ms.jpg,0.0,0.0,0.0,1.0
1610,969902226s237ms.jpg,0.0,1.0,1.0,2.0
1611,970326510s782ms.jpg,0.0,0.0,0.0,1.0
1612,969902370s248ms.jpg,0.0,0.0,0.0,0.0
1613,969906246s680ms.jpg,0.0,0.0,1.0,1.0
1614,970325541s781ms.jpg,0.0,0.0,0.0,0.0
1615,970325811s784ms.jpg,0.0,0.0,0.0,1.0
1616,970325961s800ms.jpg,0.0,0.0,0.0,1.0
1617,970325954s793ms.jpg,0.0,0.0,0.0,0.0
1618,970328635s711ms.jpg,0.0,1.0,1.0,2.0
1619,969830847s208ms.jpg,1.0,1.0,2.0,3.0
1620,970328376s686ms.jpg,0.0,1.0,1.0,2.0
1621,970328873s715ms.jpg,1.0,1.0,2.0,2.0
1622,969902932s243ms.jpg,1.0,1.0,2.0,3.0
1623,969902319s230ms.jpg,1.0,2.0,2.0,3.0
1624,970588367s254ms.jpg,0.0,0.0,0.0,0.0
1625,970588461s248ms.jpg,0.0,1.0,1.0,2.0
1626,969906058s172ms.jpg,0.0,1.0,1.0,2.0
1627,970325702s808ms.jpg,0.0,1.0,1.0,2.0
1628,970330439s199ms.jpg,1.0,1.0,2.0,3.0
1629,969905185s167ms.jpg,0.0,0.0,0.0,1.0
1630,970328532s708ms.jpg,0.0,0.0,1.0,1.0
1631,969906021s169ms.jpg,0.0,0.0,1.0,1.0
1632,969902401s246ms.jpg,1.0,1.0,2.0,2.0
1633,970329268s710ms.jpg,0.0,1.0,1.0,1.0
1634,969830851s212ms.jpg,1.0,2.0,3.0,3.0
1635,970328515s691ms.jpg,0.0,0.0,0.0,1.0
1636,969902761s239ms.jpg,0.0,0.0,0.0,1.0
1637,969905007s189ms.jpg,0.0,0.0,0.0,0.0
1638,970328195s217ms.jpg,0.0,0.0,1.0,1.0
1639,969902714s258ms.jpg,0.0,0.0,1.0,1.0
1640,970329206s715ms.jpg,0.0,0.0,1.0,1.0
1641,969901910s255ms.jpg,0.0,1.0,1.0,2.0
1642,970328466s709ms.jpg,1.0,1.0,2.0,2.0
1643,969906253s654ms.jpg,0.0,0.0,0.0,1.0
1644,964869731s716ms.jpg,1.0,2.0,3.0,3.0
1645,969906197s178ms.jpg,0.0,0.0,0.0,1.0
1646,969903390s687ms.jpg,0.0,1.0,1.0,2.0
1647,970326558s797ms.jpg,0.0,0.0,0.0,1.0
1648,969901912s257ms.jpg,0.0,1.0,1.0,1.0
1649,970588084s271ms.jpg,0.0,0.0,0.0,0.0
1650,969901945s257ms.jpg,0.0,0.0,0.0,1.0
1651,970326784s208ms.jpg,0.0,0.0,0.0,0.0
1652,970328221s210ms.jpg,1.0,1.0,2.0,3.0
1653,970328433s709ms.jpg,0.0,1.0,1.0,1.0
1654,970326109s781ms.jpg,1.0,2.0,2.0,3.0
1655,970588222s242ms.jpg,0.0,0.0,0.0,1.0
1656,970588211s265ms.jpg,0.0,0.0,0.0,1.0
1657,969906431s665ms.jpg,0.0,0.0,0.0,1.0
1658,970325557s797ms.jpg,0.0,0.0,0.0,1.0
1659,969905662s177ms.jpg,0.0,0.0,1.0,1.0
1660,970325881s787ms.jpg,1.0,2.0,3.0,3.0
1661,970325815s788ms.jpg,0.0,0.0,0.0,0.0
1662,969905294s176ms.jpg,0.0,1.0,1.0,1.0
1663,970325807s813ms.jpg,1.0,1.0,2.0,2.0
1664,970326536s808ms.jpg,0.0,0.0,0.0,0.0
1665,970330418s178ms.jpg,0.0,1.0,1.0,2.0
1666,969902158s236ms.jpg,0.0,0.0,1.0,1.0
1667,970326670s809ms.jpg,0.0,0.0,0.0,0.0
1668,970330446s172ms.jpg,1.0,2.0,3.0,3.0
1669,970329798s192ms.jpg,0.0,1.0,1.0,2.0
1670,969902644s255ms.jpg,1.0,2.0,3.0,3.0
1671,969902760s238ms.jpg,0.0,0.0,0.0,1.0
1672,969903008s252ms.jpg,0.0,0.0,0.0,1.0
1673,969902424s235ms.jpg,1.0,1.0,2.0,3.0
1674,970588450s270ms.jpg,1.0,2.0,3.0,3.0
1675,970329844s171ms.jpg,0.0,1.0,1.0,2.0
1676,970325773s812ms.jpg,1.0,2.0,3.0,3.0
1677,970326097s803ms.jpg,0.0,0.0,1.0,1.0
1678,969902723s234ms.jpg,0.0,0.0,0.0,1.0
1679,970326967s224ms.jpg,1.0,1.0,2.0,2.0
1680,970326105s811ms.jpg,0.0,0.0,0.0,1.0
1681,969902000s245ms.jpg,0.0,0.0,0.0,0.0
1682,970329231s706ms.jpg,0.0,0.0,0.0,1.0
1683,970588248s268ms.jpg,0.0,0.0,0.0,1.0
1684,969905988s169ms.jpg,1.0,1.0,2.0,2.0
1685,970329378s687ms.jpg,1.0,2.0,3.0,3.0
1686,969905745s193ms.jpg,0.0,0.0,0.0,0.0
1687,964868812s698ms.jpg,0.0,0.0,0.0,1.0
1688,970329754s696ms.jpg,0.0,1.0,1.0,2.0
1689,964869795s713ms.jpg,1.0,2.0,2.0,3.0
1690,969902348s226ms.jpg,1.0,2.0,2.0,3.0
1691,970329103s712ms.jpg,0.0,0.0,0.0,1.0
1692,970325828s801ms.jpg,1.0,2.0,2.0,3.0
1693,970328374s717ms.jpg,0.0,0.0,0.0,1.0
1694,970328542s685ms.jpg,0.0,1.0,1.0,2.0
1695,964869198s717ms.jpg,0.0,0.0,0.0,1.0
1696,969832367s663ms.jpg,1.0,2.0,2.0,3.0
1697,970328620s696ms.jpg,0.0,1.0,1.0,2.0
1698,964869379s697ms.jpg,1.0,1.0,2.0,2.0
1699,970328885s694ms.jpg,0.0,1.0,1.0,1.0
1700,970326079s785ms.jpg,0.0,0.0,1.0,1.0
1701,970325608s781ms.jpg,0.0,0.0,0.0,0.0
1702,969902386s231ms.jpg,1.0,1.0,2.0,2.0
1703,969905607s188ms.jpg,0.0,0.0,1.0,1.0
1704,964869670s722ms.jpg,1.0,2.0,3.0,3.0
1705,970330126s186ms.jpg,0.0,0.0,0.0,1.0
1706,970329510s685ms.jpg,0.0,0.0,0.0,1.0
1707,970326258s797ms.jpg,0.0,0.0,1.0,1.0
1708,969906531s665ms.jpg,1.0,2.0,2.0,3.0
1709,969905723s171ms.jpg,0.0,0.0,0.0,0.0
1710,969905313s195ms.jpg,0.0,1.0,1.0,1.0
1711,970329164s706ms.jpg,0.0,0.0,0.0,0.0
1712,970329199s708ms.jpg,0.0,0.0,1.0,1.0
1713,970329978s171ms.jpg,1.0,1.0,2.0,2.0
1714,970326704s809ms.jpg,0.0,1.0,1.0,1.0
1715,969901909s254ms.jpg,0.0,1.0,1.0,2.0
1716,969902775s253ms.jpg,0.0,0.0,0.0,1.0
1717,969901998s243ms.jpg,0.0,0.0,0.0,0.0
1718,970328435s711ms.jpg,0.0,0.0,1.0,1.0
1719,970329112s687ms.jpg,0.0,0.0,0.0,1.0
1720,970325713s786ms.jpg,1.0,2.0,3.0,3.0
1721,970327044s201ms.jpg,0.0,0.0,1.0,1.0
1722,964869739s724ms.jpg,0.0,1.0,1.0,1.0
1723,969901901s246ms.jpg,0.0,0.0,0.0,0.0
1724,969902649s227ms.jpg,0.0,0.0,0.0,1.0
1725,970328757s700ms.jpg,0.0,0.0,0.0,1.0
1726,969902207s252ms.jpg,1.0,1.0,2.0,3.0
1727,970325929s802ms.jpg,1.0,2.0,2.0,3.0
1728,969905133s182ms.jpg,0.0,0.0,0.0,1.0
1729,969902396s241ms.jpg,0.0,1.0,1.0,2.0
1730,969902675s253ms.jpg,1.0,1.0,2.0,3.0
1731,970588368s255ms.jpg,0.0,0.0,0.0,0.0
1732,964869810s728ms.jpg,0.0,1.0,1.0,2.0
1733,970325885s791ms.jpg,1.0,2.0,3.0,3.0
1734,969902367s245ms.jpg,0.0,0.0,0.0,1.0
1735,969905344s192ms.jpg,0.0,1.0,1.0,2.0
1736,964869456s708ms.jpg,0.0,0.0,0.0,1.0
1737,969906169s183ms.jpg,1.0,2.0,2.0,3.0
1738,970588395s248ms.jpg,0.0,0.0,0.0,1.0
1739,969902719s230ms.jpg,0.0,0.0,1.0,1.0
1740,969906560s660ms.jpg,0.0,1.0,1.0,1.0
1741,970326893s217ms.jpg,0.0,1.0,1.0,2.0
1742,970588594s247ms.jpg,1.0,2.0,2.0,3.0
1743,970326872s229ms.jpg,0.0,0.0,1.0,1.0
1744,969905314s196ms.jpg,1.0,2.0,3.0,3.0
1745,970328708s717ms.jpg,0.0,0.0,0.0,1.0
1746,970330250s176ms.jpg,0.0,0.0,0.0,0.0
1747,969902884s228ms.jpg,0.0,0.0,0.0,0.0
1748,970328739s715ms.jpg,0.0,0.0,0.0,0.0
1749,970326996s219ms.jpg,0.0,0.0,0.0,1.0
1750,970330246s173ms.jpg,0.0,1.0,1.0,1.0
1751,970588564s250ms.jpg,0.0,0.0,1.0,1.0
1752,970326692s797ms.jpg,0.0,0.0,1.0,1.0
1753,970588285s272ms.jpg,0.0,0.0,0.0,0.0
1754,970328293s703ms.jpg,0.0,0.0,0.0,1.0
1755,970588456s243ms.jpg,0.0,1.0,1.0,1.0
1756,970326357s796ms.jpg,0.0,1.0,1.0,2.0
1757,970329619s694ms.jpg,0.0,0.0,0.0,1.0
1758,970588544s264ms.jpg,1.0,1.0,2.0,3.0
1759,969905287s169ms.jpg,0.0,1.0,1.0,1.0
1760,970326840s230ms.jpg,0.0,0.0,0.0,0.0
1761,970328721s697ms.jpg,0.0,0.0,0.0,0.0
1762,970327003s226ms.jpg,0.0,0.0,0.0,1.0
1763,964868849s701ms.jpg,0.0,1.0,1.0,2.0
1764,969906545s679ms.jpg,0.0,1.0,1.0,2.0
1765,969905037s186ms.jpg,0.0,0.0,0.0,0.0
1766,969905471s186ms.jpg,0.0,0.0,0.0,0.0
1767,970328644s687ms.jpg,1.0,1.0,2.0,3.0
1768,970328307s717ms.jpg,0.0,1.0,1.0,1.0
1769,969902110s255ms.jpg,0.0,0.0,1.0,1.0
1770,970329873s200ms.jpg,1.0,1.0,2.0,2.0
1771,970329338s713ms.jpg,1.0,1.0,2.0,3.0
1772,969905162s177ms.jpg,0.0,0.0,1.0,1.0
1773,969905135s184ms.jpg,0.0,0.0,0.0,1.0
1774,970329375s717ms.jpg,0.0,1.0,1.0,1.0
1775,970588279s266ms.jpg,0.0,0.0,1.0,1.0
1776,969902713s257ms.jpg,0.0,0.0,0.0,0.0
1777,969904951s166ms.jpg,0.0,0.0,1.0,1.0
1778,969902554s232ms.jpg,0.0,0.0,0.0,1.0
1779,969906437s671ms.jpg,1.0,2.0,2.0,3.0
1780,969903000s244ms.jpg,0.0,0.0,0.0,0.0
1781,969906188s169ms.jpg,0.0,0.0,0.0,1.0
1782,970328606s715ms.jpg,1.0,1.0,2.0,2.0
1783,964869206s725ms.jpg,1.0,1.0,2.0,2.0
1784,969905922s170ms.jpg,0.0,1.0,1.0,2.0
1785,970329137s712ms.jpg,0.0,0.0,0.0,0.0
1786,969906462s662ms.jpg,0.0,0.0,0.0,0.0
1787,969901866s245ms.jpg,0.0,0.0,0.0,1.0
1788,969905512s194ms.jpg,0.0,1.0,1.0,1.0
1789,969902919s230ms.jpg,0.0,1.0,1.0,2.0
